,source,target
5312,1333788525444038662,1424066341
5313,1333788525444038662,550127993
5314,1333788525444038662,2262183162
5315,1333788525444038662,982502685768380416
5316,1333788525444038662,312945881
5317,1333788525444038662,872218489158807553
5318,1333788525444038662,1187795743878332416
5319,1333788525444038662,137181942
5320,1333788525444038662,271003463
5321,1333788525444038662,1278825623247601666
5322,1333788525444038662,1656507871
5323,1333788525444038662,400141037
5324,1333788525444038662,229965328
5325,1333788525444038662,134072785
5326,1333788525444038662,4181886742
5327,1333788525444038662,738666957738631169
5328,1333788525444038662,300370957
5329,1333788525444038662,387208952
5330,1333788525444038662,1314489257881489408
5331,1333788525444038662,79122406
5332,1333788525444038662,776737906056650752
5333,1333788525444038662,184223688
5334,1333788525444038662,421263119
5335,1333788525444038662,2240288187
5336,1333788525444038662,286108495
5337,1333788525444038662,1244580929491947520
5338,1333788525444038662,1213474950956244993
5339,1333788525444038662,1262983039946285062
5340,1333788525444038662,56717489
5341,1333788525444038662,872041527832444928
5342,1333788525444038662,95392614
5343,1333788525444038662,1377622058
5344,1333788525444038662,1369001970904760324
5345,1333788525444038662,1379637628744634368
5346,1333788525444038662,3347791299
5347,1333788525444038662,3145830177
5348,1333788525444038662,223149147
5349,1333788525444038662,1616276844
5350,1333788525444038662,847337287176167424
5351,1333788525444038662,1149291818011504640
5352,1333788525444038662,2289356323
5353,1333788525444038662,767000105727758336
5354,1333788525444038662,1327252431718273030
5355,1333788525444038662,1159278599905693697
5356,1333788525444038662,175807569
5357,1333788525444038662,320710598
5358,1333788525444038662,1136236581935865856
5359,1333788525444038662,323234668
5360,1333788525444038662,351190701
5361,1333788525444038662,35602928
5362,1333788525444038662,125053452
5363,1333788525444038662,956341505458933760
5364,1333788525444038662,3207939039
5365,1333788525444038662,2446972560
5366,1333788525444038662,933128964
5367,1333788525444038662,170271000
5368,1333788525444038662,973455978279600129
5369,1333788525444038662,839025909688643584
5370,1333788525444038662,313478236
5371,1333788525444038662,270159323
5372,1333788525444038662,2167733620
5373,1333788525444038662,1209855841
5374,1333788525444038662,921810514539409409
5375,1333788525444038662,47966717
5376,1333788525444038662,1316712758637981696
5377,1333788525444038662,333318973
5378,1333788525444038662,1214084470845792256
5379,1333788525444038662,1289888579318091776
5380,1333788525444038662,1154740031812177926
5381,1333788525444038662,66028966
5382,1333788525444038662,354871111
5383,1333788525444038662,1068516930783309826
5384,1333788525444038662,2944208237
5385,1333788525444038662,1054348292249845761
5386,1333788525444038662,354944554
5387,1333788525444038662,1126110172307390464
5388,1333788525444038662,59669846
5389,1333788525444038662,2791656999
5390,1333788525444038662,1273990971898966018
5391,1333788525444038662,180744261
5392,1333788525444038662,76963310
5393,1333788525444038662,1369266538491043842
5394,1333788525444038662,1129881312972693504
5395,1333788525444038662,198651034
5396,1333788525444038662,219685458
5397,1333788525444038662,1099834157780344834
5398,1333788525444038662,1468441754
5399,1333788525444038662,1378908532427395073
5400,1333788525444038662,281774354
5401,1333788525444038662,846642434616561664
5402,1333788525444038662,1111068936861298689
5403,1333788525444038662,1344009748119744515
5404,1333788525444038662,1683106057
5405,1333788525444038662,350430283
5406,1333788525444038662,1303131732481376258
5407,1333788525444038662,1753992205
5408,1333788525444038662,154468258
5409,1333788525444038662,1212713764484632576
5410,1333788525444038662,1350858121418309632
5411,1333788525444038662,1022517071647780864
5412,1333788525444038662,2367778941
5413,1333788525444038662,1367837201753640961
5414,1333788525444038662,250334578
5415,1333788525444038662,128847512
5416,1333788525444038662,999219056896102400
5417,1333788525444038662,1359172263329878017
5418,1333788525444038662,115666446
5419,1333788525444038662,3242499131
5420,1333788525444038662,1280216058608193538
5421,1333788525444038662,216304315
5422,1333788525444038662,951592028961427463
5423,1333788525444038662,980166939069833218
5424,1333788525444038662,710595740251385864
5425,1333788525444038662,1046612877380145154
5426,1333788525444038662,449838894
5427,1333788525444038662,1510749480
5428,1333788525444038662,144206419
5429,1333788525444038662,1232280464033034241
5430,1333788525444038662,820738719166726145
5431,1333788525444038662,1364631867908116484
5432,1333788525444038662,1152533209500008450
5433,1333788525444038662,1079088216744054786
5434,1333788525444038662,1191398666705276931
5435,1333788525444038662,227645716
5436,1333788525444038662,347789250
5437,1333788525444038662,3247113324
5438,1333788525444038662,1136642483738296320
5439,1333788525444038662,43297032
5440,1333788525444038662,3288616173
5441,1333788525444038662,1316898017115602945
5442,1333788525444038662,1674394458
5443,1333788525444038662,1260587526
5444,1333788525444038662,1152054055356813312
5445,1333788525444038662,217051862
5446,1333788525444038662,880485870310232066
5447,1333788525444038662,815489071132921856
5448,1333788525444038662,248098825
5449,1333788525444038662,1322712649940062209
5450,1333788525444038662,211113105
5451,1333788525444038662,242374277
5452,1333788525444038662,145142347
5453,1333788525444038662,866077526
5454,1333788525444038662,74410196
5455,1333788525444038662,320837606
5456,1333788525444038662,1238777770559393792
5457,1333788525444038662,905914967001587712
5458,1333788525444038662,188728997
5459,1333788525444038662,230531844
5460,1333788525444038662,1375108197409771521
5461,1333788525444038662,4408864702
5462,1333788525444038662,924760309813927936
5463,1333788525444038662,63435385
5464,1333788525444038662,1338409140935340034
5465,1333788525444038662,174205333
5466,1333788525444038662,1053195672076328960
5467,1333788525444038662,702597801302167552
5468,1333788525444038662,3408678911
5469,1333788525444038662,1287020099065589760
5470,1333788525444038662,2717920893
5471,1333788525444038662,190186610
5472,1333788525444038662,2254505555
5473,1333788525444038662,1413092515
5474,1333788525444038662,1333115430312030211
5475,1333788525444038662,1316316631489015810
5476,1333788525444038662,4655399895
5477,1333788525444038662,903387122341736453
5478,1333788525444038662,173524934
5479,1333788525444038662,2243037112
5480,1333788525444038662,225882083
5481,1333788525444038662,1286242337774096390
5482,1333788525444038662,297933026
5483,1333788525444038662,940928807971811335
5484,1333788525444038662,606078592
5485,1333788525444038662,3509335881
5486,1333788525444038662,946166349759438848
5487,1333788525444038662,1184626748341792771
5488,1333788525444038662,3145695136
5489,1333788525444038662,1364498671669231618
5490,1333788525444038662,275971096
5491,1333788525444038662,227332190
5492,1333788525444038662,2722300637
5493,1333788525444038662,2235953422
5494,1333788525444038662,37774992
5495,1333788525444038662,2880298134
5496,1333788525444038662,840621899377958912
5497,1333788525444038662,771328317765083137
5498,1333788525444038662,1227688884282286081
5499,1333788525444038662,2393038757
5500,1333788525444038662,189422693
5501,1333788525444038662,932795371574775808
5502,1333788525444038662,1118813578973339648
5503,1333788525444038662,61815054
5504,1333788525444038662,192958454
5505,1333788525444038662,235586637
5506,1333788525444038662,1277190354
5507,1333788525444038662,2680634950
5508,1333788525444038662,2438050690
5509,1333788525444038662,1148875269320650758
5510,1333788525444038662,196341992
5511,1333788525444038662,1081146789359730690
5512,1333788525444038662,1710154988
5513,1333788525444038662,577453475
5514,1333788525444038662,983035153055473664
5515,1333788525444038662,2466791801
5516,1333788525444038662,1236807180
5517,1333788525444038662,1691033647
5518,1333788525444038662,1288168591599316992
5519,1333788525444038662,100355256
5520,1333788525444038662,491157095
5521,1333788525444038662,1224832026672599046
5522,1333788525444038662,101739505
5523,1333788525444038662,767838943
5524,1333788525444038662,3099199000
5525,1333788525444038662,3238212366
5526,1333788525444038662,883648457906454529
5527,1333788525444038662,1240295269851435008
5528,1333788525444038662,1178037895636115456
5529,1333788525444038662,839314380
5530,1333788525444038662,953189579477192704
5531,1333788525444038662,334560736
5532,1333788525444038662,49434860
5533,1333788525444038662,336509802
5534,1333788525444038662,1170952152094859264
5535,1333788525444038662,873919947482828801
5536,1333788525444038662,124214522
5537,1333788525444038662,975529400
5538,1333788525444038662,332313081
5539,1333788525444038662,479730931
5540,1333788525444038662,812459827733598208
5541,1333788525444038662,867661019048538112
5542,1333788525444038662,233577941
5543,1333788525444038662,849578737100369920
5544,1333788525444038662,254716451
5545,1333788525444038662,913541458157801472
5546,1333788525444038662,1312783606113284099
5547,1333788525444038662,1062500596668919808
5548,1333788525444038662,349835985
5549,1333788525444038662,3093196230
5550,1333788525444038662,1086739907043827714
5551,1333788525444038662,1103293277871181824
5552,1333788525444038662,789937177031507969
5553,1333788525444038662,3068715856
5554,1333788525444038662,935933544538533888
5555,1333788525444038662,1317868172716969984
5556,1333788525444038662,1175438972186779649
5557,1333788525444038662,1077845634546307077
5558,1333788525444038662,1101476573419618304
5559,1333788525444038662,1318937087333310476
5560,1333788525444038662,183737263
5561,1333788525444038662,280462841
5562,1333788525444038662,138551738
5563,1333788525444038662,128853818
5564,1333788525444038662,801348353820950528
5565,1333788525444038662,1053406286962966529
5566,1333788525444038662,1973206243
5567,1333788525444038662,1096043306780381184
5568,1333788525444038662,547759447
5569,1333788525444038662,1154386896019214337
5570,1333788525444038662,837339571
5571,1333788525444038662,1331321143626698752
5572,1333788525444038662,393990538
5573,1333788525444038662,1187080812082151424
5574,1333788525444038662,1241778463343869957
5575,1333788525444038662,1086742868218314754
5576,1333788525444038662,1214665724528082946
5577,1333788525444038662,972752360
5578,1333788525444038662,837178202
5579,1333788525444038662,1150521072590217216
5580,1333788525444038662,769108076
5581,1333788525444038662,1287162081666633734
5582,1333788525444038662,895305931956924418
5583,1333788525444038662,1258073734688182277
5584,1333788525444038662,2296520917
5585,1333788525444038662,928403046786326529
5586,1333788525444038662,2178689014
5587,1333788525444038662,1222028173262704640
5588,1333788525444038662,1111323783791591424
5589,1333788525444038662,1037579159495688192
5590,1333788525444038662,86908994
5591,1333788525444038662,1288953939619127296
5592,1333788525444038662,1309656547715358723
5593,1333788525444038662,242721363
5594,1333788525444038662,1118101245590478849
5595,1333788525444038662,366072534
5596,1333788525444038662,172016407
5597,1333788525444038662,1307611608429068288
5598,1333788525444038662,3395756387
5599,1333788525444038662,348932084
5600,1333788525444038662,3091577567
5601,1333788525444038662,1373393242788667396
5602,1333788525444038662,134106695
5603,1333788525444038662,1057633236
5604,1333788525444038662,1236774982874738694
5605,1333788525444038662,169663570
5606,1333788525444038662,844670245352681473
5607,1333788525444038662,2163338973
5608,1333788525444038662,55708060
5609,1333788525444038662,922520122362945536
5610,1333788525444038662,470221869
5611,1333788525444038662,750466191148322816
5612,1333788525444038662,883605683224158209
5613,1333788525444038662,833228644923371520
5614,1333788525444038662,111308604
5615,1333788525444038662,260705629
5616,1333788525444038662,1201830959512985600
5617,1333788525444038662,226351076
5618,1333788525444038662,889979644543479808
5619,1333788525444038662,1093770343586631685
5620,1333788525444038662,856490871734194176
5621,1333788525444038662,350557384
5622,1333788525444038662,72336170
5623,1333788525444038662,606676949
5624,1333788525444038662,1138427263031152648
5625,1333788525444038662,948675157442342915
5626,1333788525444038662,2499845882
5627,1333788525444038662,177796401
5628,1333788525444038662,2166670923
5629,1333788525444038662,132502126
5630,1333788525444038662,618478589
5631,1333788525444038662,47093642
5632,1333788525444038662,1648482282
5633,1333788525444038662,1292916876302049280
5634,1333788525444038662,1252736409829589008
5635,1333788525444038662,2504293589
5636,1333788525444038662,1022106302
5637,1333788525444038662,16170556
5638,1333788525444038662,4765012662
5639,1333788525444038662,1111263242825990147
5640,1333788525444038662,601133434
5641,1333788525444038662,50582374
5642,1333788525444038662,721780467071062016
5643,1333788525444038662,139382655
5644,1333788525444038662,2589093163
5645,1333788525444038662,419560151
5646,1333788525444038662,3901322956
5647,1333788525444038662,148080475
5648,1333788525444038662,139078428
5649,1333788525444038662,1360971114684551169
5650,1333788525444038662,1101393663119314944
5651,1333788525444038662,884543531465011200
5652,1333788525444038662,283154395
5653,1333788525444038662,3355242381
5654,1333788525444038662,43902811
5655,1333788525444038662,1214788661730037760
5656,1333788525444038662,876114622801203203
5657,1333788525444038662,561919560
5658,1333788525444038662,54961768
5659,1333788525444038662,703244010207518720
5660,1333788525444038662,944641415358926849
5661,1333788525444038662,1364372219527364612
5662,1333788525444038662,2276584537
5663,1333788525444038662,894813463800930304
5664,1333788525444038662,211920044
5665,1333788525444038662,984439327429144578
5666,1333788525444038662,1259590287187496962
5667,1333788525444038662,310764598
5668,1333788525444038662,1181011718979428358
5669,1333788525444038662,1063060723528581120
5670,1333788525444038662,1015400832890793984
5671,1333788525444038662,1023397866243612673
5672,1333788525444038662,296322573
5673,1333788525444038662,796591342252158976
5674,1333788525444038662,215867936
5675,1333788525444038662,1072822048454520832
5676,1333788525444038662,589947456
5677,1333788525444038662,259671828
5678,1333788525444038662,1436182926
5679,1333788525444038662,1415157421
5680,1333788525444038662,75235603
5681,1333788525444038662,1353327195146608645
5682,1333788525444038662,1270797901317488644
5683,1333788525444038662,4772295491
5684,1333788525444038662,718815504220217344
5685,1333788525444038662,829639067759497216
5686,1333788525444038662,1339237735811473412
5687,1333788525444038662,320439901
5688,1333788525444038662,30721310
5689,1333788525444038662,779923975
5690,1333788525444038662,1231202354483077122
5691,1333788525444038662,212517497
5692,1333788525444038662,298571054
5693,1333788525444038662,987373247271522305
5694,1333788525444038662,1291984991950442496
5695,1333788525444038662,198416685
5696,1333788525444038662,965459430425886721
5697,1333788525444038662,880367629210398721
5698,1333788525444038662,1080926120302862336
5699,1333788525444038662,1364909650701922310
5700,1333788525444038662,3297169950
5701,1333788525444038662,728361449551187968
5702,1333788525444038662,137366008
5703,1333788525444038662,378828659
5704,1333788525444038662,962488764613439489
5705,1333788525444038662,1150004785061478401
5706,1333788525444038662,382167777
5707,1333788525444038662,718479790609707009
5708,1333788525444038662,2293535784
5709,1333788525444038662,1299094202182180864
5710,1333788525444038662,429266312
5711,1333788525444038662,1154703322881961985
5712,1333788525444038662,3376225821
5713,1333788525444038662,1260228414
5714,1333788525444038662,1226067882
5715,1333788525444038662,988121583922438150
5716,1333788525444038662,299222208
5717,1333788525444038662,814158011337998340
5718,1333788525444038662,2426402662
5719,1333788525444038662,1095363452615446533
5720,1333788525444038662,4179978304
5721,1333788525444038662,948950259065114625
5722,1333788525444038662,244965628
5723,1333788525444038662,1038647767474888705
5724,1333788525444038662,1212335279320600576
5725,1333788525444038662,1020967256690479104
5726,1333788525444038662,207628762
5727,1333788525444038662,1609270040
5728,1333788525444038662,189075247
5729,1333788525444038662,377242728
5730,1333788525444038662,540996464
5731,1333788525444038662,337301386
5732,1333788525444038662,474475211
5733,1333788525444038662,3445287677
5734,1333788525444038662,755812023808786432
5735,1333788525444038662,350809495
5736,1333788525444038662,1197179246319427589
5737,1333788525444038662,204438261
5738,1333788525444038662,86892775
5739,1333788525444038662,1127968794251493377
5740,1333788525444038662,1650462817
5741,1333788525444038662,1328430513762279424
5742,1333788525444038662,82906424
5743,1333788525444038662,965189666671677441
5744,1333788525444038662,374276346
5745,1333788525444038662,347715790
5746,1333788525444038662,318293587
5747,1333788525444038662,2600105153
5748,1333788525444038662,2340861070
5749,1333788525444038662,1321565669016641536
5750,1333788525444038662,727968652562210816
5751,1333788525444038662,307617143
5752,1333788525444038662,947439643
5753,1333788525444038662,131763728
5754,1333788525444038662,715157813090250752
5755,1333788525444038662,2256538169
5756,1333788525444038662,610750283
5757,1333788525444038662,4188126381
5758,1333788525444038662,1864314672
5759,1333788525444038662,628613282
5760,1333788525444038662,259329871
5761,1333788525444038662,91998243
5762,1333788525444038662,1151565656392908801
5763,1333788525444038662,1058842102120005632
5764,1333788525444038662,887451387969359873
5765,1333788525444038662,527383919
5766,1333788525444038662,242930498
5767,1333788525444038662,756874656
5768,1333788525444038662,1092037533062574080
5769,1333788525444038662,291178082
5770,1333788525444038662,977591664427634691
5771,1333788525444038662,1005133623652241408
5772,1333788525444038662,1051271547984449536
5773,1333788525444038662,2562990449
5774,1333788525444038662,2282685254
5775,1333788525444038662,1017204554457387008
5776,1333788525444038662,3749197636
5777,1333788525444038662,3390999581
5778,1333788525444038662,1319809410051592192
5779,1333788525444038662,277943089
5780,1333788525444038662,1626650840
5781,1333788525444038662,1256352742869696514
5782,1333788525444038662,1264503556444426255
5783,1333788525444038662,1348241116391497729
5784,1333788525444038662,4690768212
5785,1333788525444038662,1190483201908756480
5786,1333788525444038662,1940546257
5787,1333788525444038662,280651253
5788,1333788525444038662,344687328
5789,1333788525444038662,2338385622
5790,1333788525444038662,264771955
5791,1333788525444038662,1219281330384646145
5792,1333788525444038662,1563004970
5793,1333788525444038662,1152393836964040706
5794,1333788525444038662,1286957668545048577
5795,1333788525444038662,1004720350515646464
5796,1333788525444038662,1156796789338595330
5797,1333788525444038662,1583701766
5798,1333788525444038662,1168784332191932421
5799,1333788525444038662,3305350788
5800,1333788525444038662,78291592
5801,1333788525444038662,313950230
5802,1333788525444038662,171046937
5803,1333788525444038662,1116730112043626501
5804,1333788525444038662,441639579
5805,1333788525444038662,1178712655546204160
5806,1333788525444038662,354692710
5807,1333788525444038662,97657343
5808,1333788525444038662,180706661
5809,1333788525444038662,1560785586
5810,1333788525444038662,48888952
5811,1333788525444038662,2180693318
5812,1333788525444038662,1109452855751163905
5813,1333788525444038662,1150035593470119936
5814,1333788525444038662,752803616818331648
5815,1333788525444038662,1030275073
5816,1333788525444038662,140529266
5817,1333788525444038662,1218486936484093953
5818,1333788525444038662,1181969801243189249
5819,1333788525444038662,1355514140719243265
5820,1333788525444038662,1265713455727853568
5821,1333788525444038662,232399069
5822,1333788525444038662,327969594
5823,1333788525444038662,2935352962
5824,1333788525444038662,493789435
5825,1333788525444038662,3040439839
5826,1333788525444038662,143673368
5827,1333788525444038662,239375683
5828,1333788525444038662,4377178403
5829,1333788525444038662,714895000656551936
5830,1333788525444038662,732461367450566656
5831,1333788525444038662,374335371
5832,1333788525444038662,1209101353928331266
5833,1333788525444038662,1039810608345042945
5834,1333788525444038662,1215296451980529666
5835,1333788525444038662,850354084632821762
5836,1333788525444038662,140105507
5837,1333788525444038662,1141365325
5838,1333788525444038662,3572787564
5839,1333788525444038662,1078253246081323013
5840,1333788525444038662,338720778
5841,1333788525444038662,1248410158969036800
5842,1333788525444038662,1010484832571478016
5843,1333788525444038662,2307585345
5844,1333788525444038662,1015763317992951808
5845,1333788525444038662,867526336625213440
5846,1333788525444038662,719594417338904576
5847,1333788525444038662,754725939498651649
5848,1333788525444038662,782582052
5849,1333788525444038662,567835743
5850,1333788525444038662,1071094518580174848
5851,1333788525444038662,1106468970343948289
5852,1333788525444038662,1212283573853507584
5853,1333788525444038662,602074356
5854,1333788525444038662,2815112740
5855,1333788525444038662,146994114
5856,1333788525444038662,2260811810
5857,1333788525444038662,937965220110225409
5858,1333788525444038662,235349679
5859,1333788525444038662,1874290891
5860,1333788525444038662,605432059
5861,1333788525444038662,1055034868290277376
5862,1333788525444038662,3026895292
5863,1333788525444038662,167587312
5864,1333788525444038662,313823158
5865,1333788525444038662,834791032604737540
5866,1333788525444038662,367700960
5867,1333788525444038662,903583650
5868,1333788525444038662,2303117680
5869,1333788525444038662,1053236441378160640
5870,1333788525444038662,954398884524064769
5871,1333788525444038662,275788665
5872,1333788525444038662,1038007628
5873,1333788525444038662,1243549540533309440
5874,1333788525444038662,571926899
5875,1333788525444038662,824302273480261632
5876,1333788525444038662,1317874228197294080
5877,1333788525444038662,342771390
5878,1333788525444038662,610595716
5879,1333788525444038662,2999855782
5880,1333788525444038662,716728122650050560
5881,1333788525444038662,178266430
5882,1333788525444038662,1214256757033164808
5883,1333788525444038662,185589359
5884,1333788525444038662,990606066852524032
5885,1333788525444038662,1069298489870508033
5886,1333788525444038662,244471249
5887,1333788525444038662,1074723608679845889
5888,1333788525444038662,845191620764979201
5889,1333788525444038662,743461123358326784
5890,1333788525444038662,1010215891550826496
5891,1333788525444038662,850265379012136961
5892,1333788525444038662,1158712351748698112
5893,1333788525444038662,825984457245065216
5894,1333788525444038662,1158159609032531969
5895,1333788525444038662,832289259134578689
5896,1333788525444038662,237921160
5897,1333788525444038662,828320314341724160
5898,1333788525444038662,849582242003374080
5899,1333788525444038662,586372804
5900,1333788525444038662,1148420018
5901,1333788525444038662,426210513
5902,1333788525444038662,97865104
5903,1333788525444038662,327509803
5904,1333788525444038662,962798062694477825
5905,1333788525444038662,855771180627890176
5906,1333788525444038662,626447109
5907,1333788525444038662,2338343656
5908,1333788525444038662,726632414504751104
5909,1333788525444038662,570169453
5910,1333788525444038662,231986175
5911,1333788525444038662,1249829136564195328
5912,1333788525444038662,1011748793086246912
5913,1333788525444038662,276365860
5914,1333788525444038662,275935825
5915,1333788525444038662,1339869186449924097
5916,1333788525444038662,122148683
5917,1333788525444038662,1034164437647806464
5918,1333788525444038662,392569376
5919,1333788525444038662,1328034798200295425
5920,1333788525444038662,86024998
5921,1333788525444038662,1034586957974831104
5922,1333788525444038662,1188619655574904833
5923,1333788525444038662,1632522746
5924,1333788525444038662,1186641613910630400
5925,1333788525444038662,44251609
5926,1333788525444038662,1135601704672456704
5927,1333788525444038662,1272138301114322946
5928,1333788525444038662,1170699734916489216
5929,1333788525444038662,897128520
5930,1333788525444038662,84403902
5931,1333788525444038662,227273275
5932,1333788525444038662,881872171768979456
5933,1333788525444038662,949969385216790528
5934,1333788525444038662,1170338682831888384
5935,1333788525444038662,1224315357478969344
5936,1333788525444038662,1356434481322881024
5937,1333788525444038662,199208351
5938,1333788525444038662,781629145193275393
5939,1333788525444038662,1114241736
5940,1333788525444038662,739543913237774337
5941,1333788525444038662,1242823240155901953
5942,1333788525444038662,1279808857
5943,1333788525444038662,880831718579736578
5944,1333788525444038662,2371500772
5945,1333788525444038662,1350912706249945090
5946,1333788525444038662,83131860
5947,1333788525444038662,721281010
5948,1333788525444038662,826686696
5949,1333788525444038662,708421951832723456
5950,1333788525444038662,1040192521933078528
5951,1333788525444038662,811550235382128640
5952,1333788525444038662,84886508
5953,1333788525444038662,805368024
5954,1333788525444038662,949536020114132992
5955,1333788525444038662,244142949
5956,1333788525444038662,45306202
5957,1333788525444038662,445645919
5958,1333788525444038662,3074553658
5959,1333788525444038662,1352172596616437760
5960,1333788525444038662,1426511672
5961,1333788525444038662,1154707193167515648
5962,1333788525444038662,160117760
5963,1333788525444038662,352231993
5964,1333788525444038662,1125735324062224384
5965,1333788525444038662,869209794841899008
5966,1333788525444038662,74471651
5967,1333788525444038662,348928824
5968,1333788525444038662,1114581840365522944
5969,1333788525444038662,1254808931538477058
5970,1333788525444038662,111332604
5971,1333788525444038662,796760577917992960
5972,1333788525444038662,800055482350190593
5973,1333788525444038662,1300831879873077249
5974,1333788525444038662,2179909766
5975,1333788525444038662,1160417336458919936
5976,1333788525444038662,375321112
5977,1333788525444038662,1315621793097490432
5978,1333788525444038662,1664842808
5979,1333788525444038662,926621549842649088
5980,1333788525444038662,4696190910
5981,1333788525444038662,986703121144573952
5982,1333788525444038662,285552471
5983,1333788525444038662,225320129
5984,1333788525444038662,2200692753
5985,1333788525444038662,1284481357247324164
5986,1333788525444038662,228075940
5987,1333788525444038662,152351085
5988,1333788525444038662,2581003344
5989,1333788525444038662,853573936646422528
5990,1333788525444038662,99119005
5991,1333788525444038662,1395628957
5992,1333788525444038662,1276519007932334083
5993,1333788525444038662,227298191
5994,1333788525444038662,142230358
5995,1333788525444038662,1347824420073701378
5996,1333788525444038662,1215321872
5997,1333788525444038662,1320380845
5998,1333788525444038662,341812641
5999,1333788525444038662,1242955597449961473
6000,1333788525444038662,1201159230469951488
6001,1333788525444038662,3053442107
6002,1333788525444038662,43582892
6003,1333788525444038662,192302204
6004,1333788525444038662,91677566
6005,1333788525444038662,2753576367
6006,1333788525444038662,1031651400814612480
6007,1333788525444038662,931958939176112128
6008,1333788525444038662,1868797346
6009,1333788525444038662,1330286922045018118
6010,1333788525444038662,1699216861
6011,1333788525444038662,1027461488401965056
6012,1333788525444038662,2408331040
6013,1333788525444038662,1315953460815298563
6014,1333788525444038662,1085869851539881984
6015,1333788525444038662,443044353
6016,1333788525444038662,1163433512227233792
6017,1333788525444038662,1949862792
6018,1333788525444038662,544096693
6019,1333788525444038662,1055739203231907841
6020,1333788525444038662,213549642
6021,1333788525444038662,194615287
6022,1333788525444038662,1319404358199504896
6023,1333788525444038662,350194120
6024,1333788525444038662,293206664
6025,1333788525444038662,550187556
6026,1333788525444038662,151500752
6027,1333788525444038662,959277672458215424
6028,1333788525444038662,127274211
6029,1333788525444038662,1603045058
6030,1333788525444038662,89716579
6031,1333788525444038662,959561042736140289
6032,1333788525444038662,394919831
6033,1333788525444038662,154891771
6034,1333788525444038662,962567210421112832
6035,1333788525444038662,118237153
6036,1333788525444038662,182837486
6037,1333788525444038662,1326945658151034880
6038,1333788525444038662,79978553
6039,1333788525444038662,2307895307
6040,1333788525444038662,903035238
6041,1333788525444038662,66832394
6042,1333788525444038662,306729931
6043,1333788525444038662,376189923
6044,1333788525444038662,158724373
6045,1333788525444038662,337305858
6046,1333788525444038662,635829860
6047,1333788525444038662,21954912
6048,1333788525444038662,378932270
6049,1333788525444038662,1028347630890491904
6050,1333788525444038662,712932668
6051,1333788525444038662,982864950027628544
6052,1333788525444038662,969672923949780992
6053,1333788525444038662,128487494
6054,1333788525444038662,946121997662195712
6055,1333788525444038662,1302571137298202624
6056,1333788525444038662,1027437194540212225
6057,1333788525444038662,1211565160831184896
6058,1333788525444038662,383976716
6059,1333788525444038662,1196739128529952769
6060,1333788525444038662,277090442
6061,1333788525444038662,752067247
6062,1333788525444038662,432102704
6063,1333788525444038662,1334828646566162432
6064,1333788525444038662,1242783064796921856
6065,1333788525444038662,2157487871
6066,1333788525444038662,373707440
6067,1333788525444038662,1243246107397849089
6068,1333788525444038662,1066705615328854017
6069,1333788525444038662,555839745
6070,1333788525444038662,27416731
6071,1333788525444038662,1441118881
6072,1333788525444038662,945023726998913024
6073,1333788525444038662,2723960904
6074,1333788525444038662,2871244059
6075,1333788525444038662,1223373649752870923
6076,1333788525444038662,1255426605838675969
6077,1333788525444038662,114500745
6078,1333788525444038662,1207107613130924032
6079,1333788525444038662,289186958
6080,1333788525444038662,443686368
6081,1333788525444038662,232866031
6082,1333788525444038662,2745000907
6083,1333788525444038662,351540953
6084,1333788525444038662,361205516
6085,1333788525444038662,1257203070523580416
6086,1333788525444038662,712068672605392896
6087,1333788525444038662,603544219
6088,1333788525444038662,1254607316
6089,1333788525444038662,69734564
6090,1333788525444038662,70721446
6091,1333788525444038662,1643047855
6092,1333788525444038662,63130267
6093,1333788525444038662,992021394191011840
6094,1333788525444038662,415392897
6095,1333788525444038662,1013386657893175296
6096,1333788525444038662,1193304527073693698
6097,1333788525444038662,920295967475359744
6098,1333788525444038662,264928734
6099,1333788525444038662,116401283
6100,1333788525444038662,870393110748180480
6101,1333788525444038662,225548180
6102,1333788525444038662,1220088056088272896
6103,1333788525444038662,1203671899718463489
6104,1333788525444038662,2535827935
6105,1333788525444038662,880522385069309952
6106,1333788525444038662,227000520
6107,1333788525444038662,464055754
6108,1333788525444038662,2319043548
6109,1333788525444038662,1304688548025716736
6110,1333788525444038662,374880099
6111,1333788525444038662,90614901
6112,1333788525444038662,342102134
6113,1333788525444038662,291561619
6114,1333788525444038662,947945792614133760
6115,1333788525444038662,83865139
6116,1333788525444038662,306925154
6117,1333788525444038662,880461071882092544
6118,1333788525444038662,1257668133445345287
6119,1333788525444038662,144902118
6120,1333788525444038662,1110967259554631680
6121,1333788525444038662,344753018
6122,1333788525444038662,1243564679785562112
6123,1333788525444038662,851490751787806721
6124,1333788525444038662,38945101
6125,1333788525444038662,1028484120
6126,1333788525444038662,347520374
6127,1333788525444038662,1386245341
6128,1333788525444038662,329077461
6129,1333788525444038662,564578052
6130,1333788525444038662,125876157
6131,1333788525444038662,703638471789961220
6132,1333788525444038662,935319658936356864
6133,1333788525444038662,854699065
6134,1333788525444038662,1227330417855991808
6135,1333788525444038662,67920067
6136,1333788525444038662,1059776096
6137,1333788525444038662,1182286376999510017
6138,1333788525444038662,139638286
6139,1333788525444038662,206716736
6140,1333788525444038662,712175953
6141,1333788525444038662,915923253645991936
6142,1333788525444038662,1156807846132146176
6143,1333788525444038662,2571192401
6144,1333788525444038662,1701872496
6145,1333788525444038662,1647257418
