,Id,degree,group
3840,1102993818503262208,1,1
3841,1365996106069512196,1,1
3842,1042713356,1,1
3843,794345327599951872,1,1
3844,853012057087778818,1,1
3845,216539762,1,1
3846,209328223,1,1
3847,1390359653855399938,1,1
3848,1099704136096976896,1,1
3849,1384701684123844609,1,1
3850,146213526,1,1
3851,1000794163548434432,1,1
3852,948973786199707649,1,1
3853,353567806,1,1
3854,959209153297371136,1,1
3855,960697409826377729,1,1
3856,307225974,1,1
3857,1362007262412308482,1,1
3858,283934823,1,1
3859,81438985,1,1
3860,715452515056226304,1,1
3861,712183870,1,1
3862,1901763121,1,1
3863,1083551101000077317,1,1
3864,1199796780214423554,1,1
3865,1383625158439563272,1,1
3866,72500709,1,1
3867,3149470998,1,1
3868,202542040,1,1
3869,1320005101222809602,1,1
3870,83393867,1,1
3871,106239292,1,1
3872,184470651,1,1
3873,1211630599573651457,1,1
3874,97534889,1,1
3875,1249508647492653056,1,1
3876,283724035,1,1
3877,1090027233891233792,1,1
3878,22101560,1,1
3879,1384656483510591491,1,1
3880,1376938431343947780,1,1
3881,302413240,1,1
3882,627237483,1,1
3883,1337543910932029443,1,1
3884,790321634,1,1
3885,443908136,1,1
3886,88149132,1,1
3887,415930912,1,1
3888,1152266421491122177,1,1
3889,1355374923783565314,1,1
3890,1342476124538986506,1,1
3891,1299743420974592004,1,1
3892,1397901846782611461,1,1
3893,1138884349267447808,1,1
3894,2478210877,1,1
3895,567849171,1,1
3896,356752210,1,1
3897,1164924681419444227,1,1
3898,1389160031422193665,1,1
3899,2360389295,1,1
3900,1255936388517814273,1,1
3901,1318683916233068545,1,1
3902,756669779247820800,1,1
3903,2596134056,1,1
3904,2927318104,1,1
3905,1269594315527016448,1,1
3906,1054029915241304064,1,1
3907,1355245087865905156,1,1
3908,1454506544,1,1
3909,915372464091357185,1,1
3910,1190227454876639232,1,1
3911,1531892588,1,1
3912,190756121,1,1
3913,1110785693268226049,1,1
3914,113294826,1,1
3915,1304204010820374529,1,1
3916,2182887436,1,1
3917,1250896148996505600,1,1
3918,1365796488828366852,1,1
3919,2775502236,1,1
3920,1081950159452422144,1,1
3921,1190940709735616512,1,1
3922,943900644829736961,1,1
3923,1601812507,1,1
3924,170703746,1,1
3925,1097996121312542725,1,1
3926,1328288383316189184,1,1
3927,3689530276,1,1
3928,69796918,1,1
3929,1302926394029211654,1,1
3930,1353729663600914433,1,1
3931,1038797777705357312,1,1
3932,1395303684884602887,1,1
3933,1260675127487926278,1,1
3934,33148734,1,1
3935,1110939120,1,1
3936,810051219288944640,1,1
3937,1010602365504884738,1,1
3938,1196377835746795520,1,1
3939,1298388682802704385,1,1
3940,1284606374647926785,1,1
3941,1170450666,1,1
3942,781265784504999936,1,1
3943,473718984,1,1
3944,889749824530206720,1,1
3945,1062405806489063424,1,1
3946,113304306,1,1
3947,968918050388021248,1,1
3948,909314267513581568,1,1
3949,1406312899069583360,1,1
3950,1013513132281614338,1,1
3951,1249682241694978053,1,1
3952,1082272488208429057,1,1
3953,1093633087316078592,1,1
3954,1250671874943713280,1,1
3955,1149627964033626115,1,1
3956,1286950241359601664,1,1
3957,1215175095506952193,1,1
3958,270328751,1,1
3959,236376883,1,1
3960,357395129,1,1
3961,1055812577660465152,1,1
3962,1152224214,1,1
3963,280022516,1,1
3964,1005368720233988096,1,1
3965,1913773496,1,1
3966,84940742,1,1
3967,4695672818,1,1
3968,1386956995182436352,1,1
3969,1082647563730329607,1,1
3970,125922419,1,1
3971,835410530,1,1
3972,593422197,1,1
3973,113603456,1,1
3974,231128324,1,1
3975,3172777829,1,1
3976,1014256960320000001,1,1
3977,856906753656709124,1,1
3978,229920858,1,1
3979,212204714,1,1
3980,233900167,1,1
3981,114731200,1,1
3982,128441174,1,1
3983,1118877444797337608,1,1
3984,1008380057885249538,1,1
3985,1376814944642031616,1,1
3986,1080745648301973504,1,1
3987,820910575974752256,1,1
3988,1264059350089334784,1,1
3989,954769852920680448,1,1
3990,132683663,1,1
3991,244670438,1,1
3992,811217915789905921,1,1
3993,122951557,1,1
3994,152783167,1,1
3995,267311101,1,1
3996,780084252142632960,1,1
3997,3362807435,1,1
3998,836339802291204096,1,1
3999,1163937642377089024,1,1
4000,968416721303465984,1,1
4001,1317625521375760391,1,1
4002,248594745,1,1
4003,1187962190,1,1
4004,3153954171,1,1
4005,1283843243927576583,1,1
4006,307436718,1,1
4007,762714507848388608,1,1
4008,1253252029549555712,1,1
4009,1388094329386848269,1,1
4010,1319247333197008896,1,1
4011,760661927873896448,1,1
4012,947315303809212418,1,1
4013,873362317,1,1
4014,534052114,1,1
4015,393416431,1,1
4016,142233367,1,1
4017,1168828281090715648,1,1
4018,324810785,1,1
4019,170869145,1,1
4020,133705078,1,1
4021,3815184202,1,1
4022,2359569383,1,1
4023,78054064,1,1
4024,1167021380,1,1
4025,573294020,1,1
4026,1292066969722789891,1,1
4027,1091498270159982592,1,1
4028,209001848,1,1
4029,902528827233931265,1,1
4030,2451822857,1,1
4031,1365009132005318665,1,1
4032,1330474632357572610,1,1
4033,61138328,1,1
4034,434238470,1,1
4035,1030217214656491521,1,1
4036,900647718590320640,1,1
4037,1132441031000117248,1,1
4038,1360188723929956352,1,1
4039,3351158073,1,1
4040,1097558720400318464,1,1
4041,1223502884836388864,1,1
4042,223136402,1,1
4043,300286723,1,1
4044,141383064,1,1
4045,4905237341,1,1
4046,1089117166010540035,1,1
4047,338311839,1,1
4048,213357853,1,1
4049,494331081,1,1
4050,4744702641,1,1
4051,476502802,1,1
4052,1399300542594097154,1,1
4053,230122829,1,1
4054,802689619904999425,1,1
4055,2345558518,1,1
4056,1039324288455729153,1,1
4057,2585448318,1,1
4058,1229114692905439232,1,1
4059,456352956,1,1
4060,459685025,1,1
4061,817182786,1,1
4062,1399347333263921158,1,1
4063,333302070,1,1
4064,1228430407101812737,1,1
4065,805469020166258688,1,1
4066,395905728,1,1
4067,901595346714939392,1,1
4068,118186492,1,1
4069,1230200035679330308,1,1
4070,856625627625136128,1,1
4071,805662142099849216,1,1
4072,126935573,1,1
4073,1150485912343764992,1,1
4074,434567198,1,1
4075,1344406021,1,1
4076,1402624451758411778,1,1
4077,1160896059037683712,1,1
4078,487447667,1,1
4079,1310591127058350080,1,1
4080,1180645844019798016,1,1
4081,68721018,1,1
4082,206812757,1,1
4083,2330396556,1,1
4084,1400115693589237763,1,1
4085,186810825,1,1
4086,1108325122048430082,1,1
4087,1390971580482834432,1,1
4088,961763456,1,1
4089,553889357,1,1
4090,1121584201336270848,1,1
4091,138600177,1,1
4092,1145368813,1,1
4093,1329572323473694723,1,1
4094,2733780430,1,1
4095,829026867076292609,1,1
4096,636112027,1,1
4097,130478683,1,1
4098,1246533961716658176,1,1
4099,208488759,1,1
4100,2348480001,1,1
4101,1093071259,1,1
4102,4459530981,1,1
4103,1288811658677235712,1,1
4104,1336283487964450817,1,1
4105,3483936137,1,1
4106,241227516,1,1
4107,1333003033677099009,1,1
4108,1308327129688481792,1,1
4109,1103323373881516034,1,1
4110,1228548490571264000,1,1
4111,71571060,1,1
4112,1100161360154030081,1,1
4113,52295458,1,1
4114,835065811496624129,1,1
4115,1372615723474898945,1,1
4116,207333526,1,1
4117,1230036853,1,1
4118,113764535,1,1
4119,1374723213805109249,1,1
4120,232519896,1,1
4121,2741621368,1,1
4122,1359955302712549378,1,1
4123,1232627806032531456,1,1
4124,950403719857954817,1,1
4125,1182769914555355136,1,1
4126,185776037,1,1
4127,3232318336,1,1
4128,1380886133693939719,1,1
4129,1479812473,1,1
4130,1527214411,1,1
4131,1403932489551392770,1,1
4132,1281640215216640001,1,1
4133,1176718748000169985,1,1
4134,622968318,1,1
4135,1735700274,1,1
4136,946739242318868487,1,1
4137,1072144774071750656,1,1
4138,1267814847552483330,1,1
4139,1055391291910045696,1,1
4140,274170882,1,1
4141,1128177111515246592,1,1
4142,1369194396437147649,1,1
4143,1159364130966515712,1,1
4144,930533370748076032,1,1
4145,423500154,1,1
4146,293910842,1,1
4147,2794211623,1,1
4148,1084426714342666240,1,1
4149,1131386015418130432,1,1
4150,888253392132296707,1,1
4151,1247834163937447936,1,1
4152,275718635,1,1
4153,1320829917454573568,1,1
4154,28212490,1,1
4155,1158605406,1,1
4156,180940919,1,1
4157,348706048,1,1
4158,1352164295950409729,1,1
4159,1360653262567985154,1,1
4160,3022529813,1,1
4161,1380134087286005762,1,1
4162,835689749637644288,1,1
4163,1212897051639287808,1,1
4164,1338832966219427842,1,1
4165,3164790501,1,1
4166,61787751,1,1
4167,208978454,1,1
4168,1076161007339401218,1,1
4169,126933226,1,1
4170,229989296,1,1
4171,137157528,1,1
4172,171280696,1,1
4173,1351080175853834241,1,1
4174,175006480,1,1
4175,1103829200274903040,1,1
4176,3239655609,1,1
4177,1130318928,1,1
4178,202530072,1,1
4179,991628082015559680,1,1
4180,2217271505,1,1
4181,1400651570576912387,1,1
4182,1374689028281401350,1,1
4183,3299237618,1,1
4184,1397606474138931200,1,1
4185,98601218,1,1
4186,963244379308724224,1,1
4187,1282596704106295296,1,1
4188,212397278,1,1
4189,574207964,1,1
4190,3385707035,1,1
4191,2614035357,1,1
4192,797472820800397312,1,1
4193,930563315704778754,1,1
4194,1345479426914594821,1,1
4195,893222806770638848,1,1
4196,1267237632267948032,1,1
4197,184116291,1,1
4198,3429985384,1,1
4199,237808415,1,1
4200,321400296,1,1
4201,197939211,1,1
4202,1721631158,1,1
4203,1397849060946677761,1,1
4204,822097983873437696,1,1
4205,149517355,1,1
4206,1404103248945025027,1,1
4207,1119585791146168327,1,1
4208,1337169006080516096,1,1
4209,802619958,1,1
4210,1021042764702732289,1,1
4211,1242540246752997377,1,1
4212,1032684469268955137,1,1
4213,458286851,1,1
4214,1312746625731899392,1,1
4215,1364156851,1,1
4216,3214714773,1,1
4217,4226950161,1,1
4218,836602992635822082,1,1
4219,3082585614,1,1
4220,746087229047578624,1,1
4221,2406281159,1,1
4222,135243332,1,1
4223,1194389485,1,1
4224,1224595928675495936,1,1
4225,1118125902028783618,1,1
4226,1099950920119578624,1,1
4227,2486976430,1,1
4228,855254293,1,1
4229,78327590,1,1
4230,1213641037475770368,1,1
4231,176471666,1,1
4232,3392153992,1,1
4233,296234818,1,1
4234,225394446,1,1
4235,955691728186601472,1,1
4236,3428892695,1,1
4237,122123604,1,1
4238,1568576226,1,1
4239,1275967613278007302,1,1
4240,1341102741968613380,1,1
4241,143804795,1,1
4242,277820776,1,1
4243,779739384933343234,1,1
4244,1341279925379149824,1,1
4245,517572808,1,1
4246,1392711473487618050,1,1
4247,4165163842,1,1
4248,3260922392,1,1
4249,328558215,1,1
4250,776515378696581120,1,1
4251,434321053,1,1
4252,1393394248163147778,1,1
4253,884288976684711936,1,1
4254,808078664613167105,1,1
4255,170763571,1,1
4256,468296630,1,1
4257,1296589778255781889,1,1
4258,966697162666061825,1,1
4259,937089076368461825,1,1
4260,237803487,1,1
4261,3171196926,1,1
4262,2959259602,1,1
4263,325135498,1,1
4264,732339978462740481,1,1
4265,1298361313232592898,1,1
4266,1173666465360334855,1,1
4267,1173206282091847681,1,1
4268,863155128857186304,1,1
4269,367348546,1,1
4270,338452364,1,1
4271,1060764602,1,1
4272,138863298,1,1
4273,1148068880,1,1
4274,929128521628254208,1,1
4275,1348587937139728384,1,1
4276,810277707153952768,1,1
4277,173510909,1,1
4278,62943548,1,1
4279,921814029361958913,1,1
4280,1167999468,1,1
4281,147734619,1,1
4282,1294185705749598208,1,1
4283,196278935,1,1
4284,444355380,1,1
4285,1243113416769916929,1,1
4286,2877255767,1,1
4287,46116108,1,1
4288,1391516334111051776,1,1
4289,1246066609241849856,1,1
4290,2438030559,1,1
4291,225608882,1,1
4292,24538648,1,1
4293,264619782,1,1
4294,1901282762,1,1
4295,368257805,1,1
4296,925036045,1,1
4297,222785239,1,1
4298,1158758163887349760,1,1
4299,221520555,1,1
4300,526450045,1,1
4301,764033584164401152,1,1
4302,73609071,1,1
4303,167301722,1,1
4304,1085042032467496960,1,1
4305,583257493,1,1
4306,156249422,1,1
4307,1308935353269727232,1,1
4308,1127159848846729217,1,1
4309,989796565454901248,1,1
4310,173863214,1,1
4311,766169549909684224,1,1
4312,236842565,1,1
4313,930360621983559681,1,1
4314,121486983,1,1
4315,1378092055,1,1
4316,3341551091,1,1
4317,958770169832189952,1,1
4318,1301046862611460096,1,1
4319,1256115681633996800,1,1
4320,1249698573421359105,1,1
4321,623822155,1,1
4322,4463510919,1,1
4323,312686102,1,1
4324,842299418929950721,1,1
4325,240248601,1,1
4326,1171387679289704448,1,1
4327,422220258,1,1
4328,1278771197774364677,1,1
4329,527752325,1,1
4330,728273980981915649,1,1
4331,8886272,1,1
4332,1010881479407230976,1,1
4333,1273614331431866368,1,1
4334,1117400484053225473,1,1
4335,198476084,1,1
4336,576173844,1,1
4337,976825287869718528,1,1
4338,214041903,1,1
4339,1404237625758781441,1,1
4340,745055816659656704,1,1
4341,1158490353374285824,1,1
4342,159128713,1,1
4343,31738596,1,1
4344,346821371,1,1
4345,267747557,1,1
4346,964997365504598016,1,1
4347,85650023,1,1
4348,956001972,1,1
4349,888656743,1,1
4350,117364572,1,1
4351,1284056479692136448,1,1
4352,833127182,1,1
4353,2677609250,1,1
4354,863544377142128640,1,1
4355,850965415,1,1
4356,949707949877940224,1,1
4357,2908257611,1,1
4358,3392948825,1,1
4359,790294637323948032,1,1
4360,813800921117376516,1,1
4361,271559918,1,1
4362,806519124251803648,1,1
4363,1391672390459998210,1,1
4364,1358054198726787080,1,1
4365,3995303903,1,1
4366,174723024,1,1
4367,1114549039826075649,1,1
4368,706390857595883520,1,1
4369,1345694256,1,1
4370,429224355,1,1
4371,277495822,1,1
4372,3354801329,1,1
4373,1362389677257461760,1,1
4374,2203709186,1,1
4375,22937495,1,1
4376,1206590432416649217,1,1
4377,66216330,1,1
4378,119138065,1,1
4379,2206542658,1,1
4380,554916712,1,1
4381,927442298,1,1
4382,975696358094049283,1,1
4383,146787355,1,1
4384,1196395510543851522,1,1
4385,1101197946660507650,1,1
4386,1381402727897501698,1,1
4387,1404207379013640193,1,1
4388,816397161227255809,1,1
4389,877616038048919552,1,1
4390,1256968340230340608,1,1
4391,1108445755507912705,1,1
4392,1381909381466456068,1,1
4393,1375276578012286976,1,1
4394,217806886,1,1
4395,1399417954106814470,1,1
4396,329854769,1,1
4397,71347557,1,1
4398,394649924,1,1
4399,1472027648,1,1
4400,222790888,1,1
4401,1343344490652823553,1,1
4402,1265176072775241729,1,1
4403,235677332,1,1
4404,318493323,1,1
4405,1160535246884016128,1,1
4406,384506782,1,1
4407,1103686189536690176,1,1
4408,170653281,1,1
4409,2903835059,1,1
4410,1047218585289072641,1,1
4411,180806795,1,1
4412,178285788,1,1
4413,956778311698538496,1,1
4414,725113593696542720,1,1
4415,253574590,1,1
4416,183815758,1,1
4417,1257351963282374656,1,1
4418,3056447756,1,1
4419,993050284908740608,1,1
4420,72142368,1,1
4421,71989765,1,1
4422,87825075,1,1
4423,468286944,1,1
4424,2374827352,1,1
4425,393260011,1,1
4426,583121828,1,1
4427,3433163997,1,1
4428,3349371719,1,1
4429,387683927,1,1
4430,300725573,1,1
4431,460947717,1,1
4432,225058577,1,1
4433,1217821580795043846,1,1
4434,954093472272789504,1,1
4435,449556537,1,1
4436,1146217838249742337,1,1
4437,1126521677955969025,1,1
4438,1345868232998215681,1,1
4439,961158667994361857,1,1
4440,279487784,1,1
4441,146853305,1,1
4442,2867069807,1,1
4443,751255170,1,1
4444,312079802,1,1
4445,382884648,1,1
4446,459135331,1,1
4447,736898138926157824,1,1
4448,885464822841847810,1,1
4449,1638752485,1,1
4450,2808484319,1,1
4451,3331218105,1,1
4452,360057335,1,1
4453,968810604860502016,1,1
4454,272324585,1,1
4455,1053717040731774976,1,1
4456,585695064,1,1
4457,1246527134,1,1
4458,1258908265167163393,1,1
4459,1264198871405727745,1,1
4460,1151069867132563456,1,1
4461,430554176,1,1
4462,286225523,1,1
4463,1216743231234416640,1,1
4464,1137115909053661184,1,1
4465,1409378430,1,1
4466,907674756262096896,1,1
4467,2480948467,1,1
4468,1065789531293720576,1,1
4469,1164865376389402624,1,1
4470,769244286,1,1
4471,2197865524,1,1
4472,1256288241449402368,1,1
4473,914760760924020736,1,1
4474,1235854800807317509,1,1
4475,166354053,1,1
4476,628972904,1,1
4477,59939312,1,1
4478,1348179724590346240,1,1
4479,1251276569563279363,1,1
4480,882045110,1,1
4481,171851126,1,1
4482,499018090,1,1
4483,950733360430755842,1,1
4484,134001985,1,1
4485,266102331,1,1
4486,317672304,1,1
4487,123720160,1,1
4488,2602464209,1,1
4489,61768921,1,1
4490,2240012932,1,1
4491,761874645264064513,1,1
4492,1383035289673814017,1,1
4493,194343155,1,1
4494,915475872605491200,1,1
4495,132695799,1,1
4496,720023095587811330,1,1
4497,2742537880,1,1
4498,110252445,1,1
4499,558066512,1,1
4500,609800890,1,1
4501,243258174,1,1
4502,1404419494064312325,1,1
4503,282216715,1,1
4504,298317087,1,1
4505,142848188,1,1
4506,2483179307,1,1
4507,1326330448646205444,1,1
4508,1324879200,1,1
4509,231889668,1,1
4510,1322109575802343426,1,1
4511,130984684,1,1
4512,1090953463217967105,1,1
4513,2364688079,1,1
4514,1309454549355245570,1,1
4515,1373866374200758272,1,1
4516,3397266297,1,1
4517,1172217027634896904,1,1
4518,71494853,1,1
4519,227297277,1,1
4520,70629672,1,1
4521,550481499,1,1
4522,141621054,1,1
4523,1384245280824958977,1,1
4524,769446625781641216,1,1
4525,355834872,1,1
4526,133779444,1,1
4527,939650258346311680,1,1
4528,354286301,1,1
4529,139419662,1,1
4530,945927341489950720,1,1
4531,1372922014189637638,1,1
4532,443609826,1,1
4533,156945996,1,1
4534,928280221,1,1
4535,515318411,1,1
4536,1421257622,1,1
4537,312787969,1,1
4538,1045320653296095236,1,1
4539,594951035,1,1
4540,3087957068,1,1
4541,896331068273512449,1,1
4542,1309776311603339266,1,1
4543,1405311128171954183,1,1
4544,1286864535408857088,1,1
4545,1396583017196494852,1,1
4546,1376969263009906690,1,1
4547,759130104316526592,1,1
4548,366206563,1,1
4549,789114473571348484,1,1
4550,126244954,1,1
4551,1036627555,1,1
4552,1379476649431994371,1,1
4553,796183858282696706,1,1
4554,2448062236,1,1
4555,1245687226530508801,1,1
4556,1177703693145300994,1,1
4557,178426416,1,1
4558,475029800,1,1
4559,634756839,1,1
4560,1331092149606158336,1,1
4561,2258385276,1,1
4562,33792282,1,1
4563,1274694834331299844,1,1
4564,68310240,1,1
4565,1069006752,1,1
4566,369506629,1,1
4567,845267258876329984,1,1
4568,1321372750540406784,1,1
4569,968092054130712577,1,1
4570,2542516666,1,1
4571,194498743,1,1
4572,358955157,1,1
4573,1320994948150427650,1,1
4574,1245722948717158400,1,1
4575,1391809738065817609,1,1
4576,1324782291932094464,1,1
4577,2787827609,1,1
4578,986490658365083648,1,1
4579,997425615509876737,1,1
4580,1095340868192460800,1,1
4581,2971796285,1,1
4582,1257803601445113857,1,1
4583,858366568392257536,1,1
4584,1304155664806301696,1,1
4585,275552976,1,1
4586,1380169495411617793,1,1
4587,1377129124716707843,1,1
4588,917038569373478915,1,1
4589,2274898475,1,1
4590,1266708990152630272,1,1
4591,1381113074430705674,1,1
4592,1380865795484442625,1,1
4593,3292571554,1,1
4594,2463670147,1,1
4595,574291447,1,1
4596,895207457903005696,1,1
4597,1367392470770864135,1,1
4598,483943812,1,1
4599,1014275493582004227,1,1
4600,981436526,1,1
4601,496824303,1,1
4602,410634606,1,1
4603,4819130836,1,1
4604,106033986,1,1
4605,1306644596353531907,1,1
4606,1351493122648367107,1,1
4607,859285093,1,1
4608,1193154541891604484,1,1
4609,1050281740756049920,1,1
4610,1040188604490887169,1,1
4611,928437148507934720,1,1
4612,4609715655,1,1
4613,1263060433788907520,1,1
4614,961989013111476230,1,1
4615,4286628821,1,1
4616,1304013354739150848,1,1
4617,1134809699369570305,1,1
4618,1555353564,1,1
4619,1400406199594590214,1,1
4620,188392606,1,1
4621,174765512,1,1
4622,487533032,1,1
4623,1203770751238713344,1,1
4624,248383001,1,1
4625,1012322446240776193,1,1
4626,1282660418972987392,1,1
4627,467342751,1,1
4628,177588341,1,1
4629,1298217068416962560,1,1
4630,1022261170793795585,1,1
4631,366574684,1,1
4632,860270292404514816,1,1
4633,277759192,1,1
4634,39345153,1,1
4635,1205984970168307712,1,1
4636,1108896030874091520,1,1
4637,831807793820741632,1,1
4638,774731526890262532,1,1
4639,1164153836799451137,1,1
4640,1255605583014694916,1,1
4641,1333367458485432320,1,1
4642,1244238784146915328,1,1
4643,4700922260,1,1
4644,916577836751835137,1,1
4645,1271854425615872008,1,1
4646,1015372496126791680,1,1
4647,918395538,1,1
4648,518890511,1,1
4649,1401569616439255044,1,1
4650,56173382,1,1
4651,230128147,1,1
4652,1401415998096363523,1,1
4653,1160069205368201216,1,1
4654,935113226,1,1
4655,749934686923816960,1,1
4656,1156668412631949313,1,1
4657,1143218727598661633,1,1
4658,1315747182050410496,1,1
4659,1255020013146308608,1,1
4660,1386069427414831104,1,1
4661,1369578654058045441,1,1
4662,1210450606978195457,1,1
4663,1216112709592387584,1,1
4664,143779209,1,1
4665,619484977,1,1
4666,1167420517999140865,1,1
4667,1724323675,1,1
4668,1396030952615432194,1,1
4669,1051974934736629760,1,1
4670,1202606863843549186,1,1
4671,2748890284,1,1
4672,1049807134085566467,1,1
4673,226103241,1,1
4674,1314982653557379072,1,1
4675,1154126695110258688,1,1
4676,1006649556015177728,1,1
4677,241286472,1,1
4678,1087350254817734656,1,1
4679,96551446,1,1
4680,1316959602546790401,1,1
4681,577931616,1,1
4682,1205485720749654016,1,1
4683,1345063299726061568,1,1
4684,2411107598,1,1
4685,1347098731334795264,1,1
4686,1204705866517274624,1,1
4687,244980245,1,1
4688,1399839326394105857,1,1
4689,1371501243001094144,1,1
4690,1354529101902733321,1,1
4691,837610160398950401,1,1
4692,2740038112,1,1
4693,776523861965803520,1,1
4694,1197831249483751430,1,1
4695,50356558,1,1
4696,251839464,1,1
4697,1179402672551743488,1,1
4698,1400108542040936450,1,1
4699,1260436837790875653,1,1
4700,1595189940,1,1
4701,1394953020576833538,1,1
4702,1332751113934819329,1,1
4703,1301851862375829504,1,1
4704,743192317658529792,1,1
4705,1389851256257122310,1,1
4706,3670668257,1,1
4707,1312865106133356544,1,1
4708,1052527033262137344,1,1
4709,329511705,1,1
4710,883433393337372673,1,1
4711,4495377143,1,1
4712,782567012,1,1
4713,908687778166317061,1,1
4714,619190471,1,1
4715,1234862747948666881,1,1
4716,1368680816860073988,1,1
4717,1384842254817366017,1,1
4718,881368812364349441,1,1
4719,1388657977905799169,1,1
4720,1298830686934241280,1,1
4721,2563023315,1,1
4722,235575469,1,1
4723,1255445682896490496,1,1
4724,26078779,1,1
4725,105509978,1,1
4726,814095653844480000,1,1
4727,71225380,1,1
4728,1341383084315426817,1,1
4729,3399991354,1,1
4730,235265082,1,1
4731,105150081,1,1
4732,785867376181055488,1,1
4733,952738240045420544,1,1
4734,334711659,1,1
4735,1395460673975488518,1,1
4736,3018305181,1,1
4737,1399014765578567691,1,1
4738,1386822896887156736,1,1
4739,970207545662025728,1,1
4740,1078628921883742208,1,1
4741,1309973100084289537,1,1
4742,344207968,1,1
4743,218108319,1,1
4744,3076942569,1,1
4745,1380071142468239362,1,1
4746,1376499692075356163,1,1
4747,265246727,1,1
4748,373446852,1,1
4749,1309960649922031618,1,1
4750,1383039442479370243,1,1
4751,1395280921683705859,1,1
4752,1158505444383612931,1,1
4753,2917639031,1,1
4754,893221088817283072,1,1
4755,906648090379276288,1,1
4756,1223641534542897153,1,1
4757,1393133563109945344,1,1
4758,1275783773146284033,1,1
4759,841593541,1,1
4760,1384676006917808128,1,1
4761,154481294,1,1
4762,82989990,1,1
4763,1028546820971089920,1,1
4764,480427834,1,1
4765,1050095317285302277,1,1
4766,1010864245242818560,1,1
4767,1123481721427714048,1,1
4768,197547848,1,1
4769,525765563,1,1
4770,1468277569,1,1
4771,637199004,1,1
4772,455982159,1,1
4773,1245555017270079488,1,1
4774,193817347,1,1
4775,2408437077,1,1
4776,2322769739,1,1
4777,745733101091950592,1,1
4778,92978678,1,1
4779,146413839,1,1
4780,1388996519924277259,1,1
4781,1219032678466576384,1,1
4782,371188322,1,1
4783,32476604,1,1
4784,151671251,1,1
4785,764437783700205568,1,1
4786,1242455267431899139,1,1
4787,1349499234630955009,1,1
4788,1159910290085076992,1,1
4789,1394223857410715649,1,1
4790,86941226,1,1
4791,316402252,1,1
4792,1058113454307971072,1,1
4793,224024104,1,1
4794,847971711601577984,1,1
4795,1353922223850008576,1,1
4796,1350466924182990857,1,1
4797,1395082916313632776,1,1
4798,1356347594520338435,1,1
4799,1173447767571779586,1,1
4800,2994426819,1,1
4801,1061270982,1,1
4802,862013146709577728,1,1
4803,1331017485114630144,1,1
4804,1374622418933780483,1,1
4805,1393426595176665088,1,1
4806,1074982055740616705,1,1
4807,1715235084,1,1
4808,1391420917981536256,1,1
4809,64998312,1,1
4810,1397864217684975616,1,1
4811,786518882,1,1
4812,1356622765902675970,1,1
4813,3375889439,1,1
4814,1386602580206366721,1,1
4815,1388242866795855877,1,1
4816,1395147959382290435,1,1
4817,1312489552653811712,1,1
4818,2511329679,1,1
4819,1448494076,1,1
4820,1283058882814906368,1,1
4821,1147972758275526663,1,1
4822,3298464725,1,1
4823,1294613174180884480,1,1
4824,231493249,1,1
4825,824721662197334017,1,1
4826,1195859140310183937,1,1
4827,1058344429357056000,1,1
4828,1320767936957743107,1,1
4829,314043837,1,1
4830,4782486581,1,1
4831,1258430315221180421,1,1
4832,732431714337751041,1,1
4833,1122423872278675456,1,1
4834,507115520,1,1
4835,1050908442,1,1
4836,217054623,1,1
4837,264067583,1,1
4838,2451740615,1,1
4839,1360977550101667842,1,1
4840,142710389,1,1
4841,140062110,1,1
4842,1295467522188292096,1,1
4843,1228774273893982209,1,1
4844,1393564482274791428,1,1
4845,1176861707152580614,1,1
4846,3130077658,1,1
4847,76049935,1,1
4848,202028720,1,1
4849,1211629789649326081,1,1
4850,1315255826010058752,1,1
4851,237037106,1,1
4852,36470543,1,1
4853,1168962525091835906,1,1
4854,1643863195,1,1
4855,308103113,1,1
4856,1194624631711252480,1,1
4857,820165098287276032,1,1
4858,1171514839031668736,1,1
4859,443501100,1,1
4860,267863540,1,1
4861,973174705120260097,1,1
4862,634924134,1,1
4863,1900886875,1,1
4864,1076487390343168000,1,1
4865,33490751,1,1
4866,235677701,1,1
4867,399501706,1,1
4868,241715017,1,1
4869,995001444397920256,1,1
4870,97392384,1,1
4871,57631930,1,1
4872,3239739472,1,1
4873,878192308092645376,1,1
4874,353662634,1,1
4875,851376396941316096,1,1
4876,1242114335331299329,1,1
4877,739518834487463937,1,1
4878,3089252649,1,1
4879,994476947379023872,1,1
4880,564573911,1,1
4881,1371506083404115970,1,1
4882,296518982,1,1
4883,1380571706729889793,1,1
4884,298102021,1,1
4885,860122589850722305,1,1
4886,209175780,1,1
4887,317805433,1,1
4888,313694488,1,1
4889,1499189640,1,1
4890,990723084939382784,1,1
4891,1280208666889773057,1,1
4892,978582507863101442,1,1
4893,252479670,1,1
4894,227043329,1,1
4895,1183477467702534144,1,1
4896,584017976,1,1
4897,1062006249741582336,1,1
4898,309381881,1,1
4899,222646765,1,1
4900,738885680,1,1
4901,1376930700671266822,1,1
4902,4806587153,1,1
4903,1393979901523398662,1,1
4904,1288388207659438081,1,1
4905,1192679051611312128,1,1
4906,1393861991647924233,1,1
4907,75125922,1,1
4908,1219582798908002305,1,1
4909,1333058095354941440,1,1
4910,323147829,1,1
4911,1027949821305470976,1,1
4912,4820347181,1,1
4913,1052953021959864320,1,1
